feature_01,feature_02,feature_03,feature_04,feature_05,feature_06,feature_07,feature_08,feature_09,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,efficiency
PANEL_A,thin_film,958.9344062270534,south_station,0.11968303357726262,570.9205214328472,,32.40258182837623,81.2526698086295,0.15996793024271427,4.0,20.11081802380952,0.6683465555401448,183.2972842604275,14.99164212268409,0.40985671754650155,0.8221365253982436,clear,10.007181621380562
PANEL_B,polycrystalline,382.71307356328384,north_field,0.6628214185384144,652.1027719974253,0.026355337639901166,24.51962376778138,33.95080920180789,0.8332484751531889,5.0,34.310770486584744,0.44543152369308003,260.7896877365045,2.5928485681931184,0.9515394686734979,0.626441289349996,partly_cloudy,5.467068761380236
PANEL_C,monocrystalline,834.7569195598196,south_station,0.6417021209200332,,0.7316878182987192,11.284867545133972,44.62477557297323,0.5512850972242499,10.0,28.00927534003935,0.3468227571603214,69.50209777647268,0.6842823374254903,0.15130866888337913,0.6621592304565022,partly_cloudy,10.338460055284848
PANEL_A,polycrystalline,231.37968801685298,north_field,0.6688564227760602,356.7302937978197,0.6659204803163423,10.869557739366545,13.400380297822219,0.8274746197326996,3.0,9.964555580204497,0.7943927058946397,273.554694071984,12.444451057635618,0.7213570475491357,0.14332500411327298,overcast,6.271109697523438
PANEL_C,monocrystalline,1131.6860025086955,east_valley,0.6136117754574546,369.7676232275409,0.47297422025416513,38.64388525514559,34.07382948316135,0.9102257387737843,0.0,15.126421940304036,0.14073871551224582,118.20029566367508,0.31774918555417087,0.13372543326158337,0.47343732370145464,clear,13.328334414960269
PANEL_A,polycrystalline,1171.9869971956716,west_hill,0.7831100508599481,414.01042094537183,0.6278786573289781,38.439483387588076,45.36997885694895,0.01782087414803535,4.0,19.227208757582254,0.40399196547597915,214.4110787063624,6.716693275795197,0.04789936152755314,0.837446589275937,partly_cloudy,11.401909724677886
PANEL_C,thin_film,598.4588908198259,north_field,0.04161452051436121,587.7274936124005,0.15442876637065084,23.45320885240344,28.009218552768253,0.4776902060950722,5.0,18.577301763351173,0.7374003401933691,44.01436141690674,13.607064575545913,0.48020209863673746,,overcast,5.492858560391422
PANEL_B,polycrystalline,389.2090053057765,south_station,0.9210190140008959,498.7221625824654,0.5062285295362654,32.786447186527305,,0.7362658409454048,3.0,13.30921188306663,0.23344419013430573,56.13204353415175,1.3261434666836702,0.0488625672931251,0.955391663365885,partly_cloudy,5.0
PANEL_C,thin_film,461.6202772906738,east_valley,0.5030222129452007,603.3143066149952,0.5104475648015451,11.229102929840412,56.69224521390547,0.9357693706813426,10.0,27.71032285009852,0.9747439639666374,30.280234147448198,12.079878082010824,0.8284998878485283,0.760543947352369,overcast,5.0
PANEL_B,thin_film,390.7160102297949,south_station,0.4150535557567442,496.01200663355166,0.8849641034488734,24.03501349303873,51.440951041153056,0.7910463025571776,3.0,44.45130562080885,0.5296808032258155,,1.7991820578143942,0.16273518529219566,0.9445021741755444,clear,5.0
PANEL_B,thin_film,220.90635440026867,east_valley,0.7307001686909912,771.949203776647,0.8679547505937408,42.6279411049107,47.220222654938524,0.7986120700441869,4.0,12.036728778908508,0.9451086137773367,127.06827978041095,7.6576713401129455,0.7659706462949164,0.024808649731332788,partly_cloudy,6.2195390727003055
PANEL_A,polycrystalline,1164.222278087278,west_hill,0.3017506457478424,421.3464837060094,0.8714111875820089,30.172252105274072,72.53628302685055,0.8336077394442679,6.0,37.20905120620338,,70.51277013764636,14.796456949116601,0.39843700763674916,0.2707308874162755,hazy,11.556325935319423
PANEL_C,polycrystalline,707.6602078761498,east_valley,0.017039576052971905,643.7189833826184,0.4704243902226075,30.883260954594416,33.05576523969343,0.10001551337937498,7.0,3.9150352044946346,0.672074042727325,316.7551402781136,4.000259070943442,0.7209882419607071,0.10989023898140304,partly_cloudy,13.446259955158933
PANEL_C,thin_film,699.9143878668599,east_valley,0.08612855885707582,931.5442326640808,0.5011517324566841,21.065079144125946,22.646761179500245,0.01355984658043452,1.0,36.09273276099065,0.3844873094963991,304.1919000207949,13.813677478855471,0.8637751006611993,,partly_cloudy,11.342075893048236
PANEL_C,thin_film,561.4536583839672,west_hill,0.5709491019426274,,0.6153157112431901,36.58058768573666,21.007399666009583,0.3770317096198055,10.0,28.812163831423746,0.9734543033193559,243.9784227550958,,0.24351004984741398,0.7471054756203243,overcast,6.269263722975957
PANEL_A,thin_film,220.43316607152502,north_field,0.8205344966050687,397.4366814536504,0.027135773077172742,14.33482500097632,51.20697045936771,0.16280062535897688,10.0,38.56810957597313,0.6409164019144915,133.3150262787794,,0.9096506324545014,0.9419337883479062,partly_cloudy,5.0
PANEL_B,polycrystalline,860.5560446012119,west_hill,0.40091359879395194,764.8108745630504,0.6268839130453578,17.112014505391116,34.80923831120581,0.015404217605385573,10.0,12.777422431379982,0.920181693693054,65.17423730613565,1.913440300438255,0.343566810938154,0.9106646165884151,partly_cloudy,11.288683996983362
PANEL_C,polycrystalline,377.71267838550716,east_valley,0.8504506735736295,397.45729513150184,0.8029646349609956,10.726003784889912,11.02007214400433,0.24839209391373818,7.0,22.68100227486289,,312.75403192749343,10.808422292610372,0.003988810921340735,0.8892480834139062,partly_cloudy,7.7969337665618
PANEL_C,polycrystalline,1112.490134582048,west_hill,0.10336608995435081,905.8399266568622,0.6105078952728283,7.224567952749128,60.18510692863273,0.3135137486720173,6.0,28.417559201043524,0.5377747208840371,157.06109943112907,5.255486834540838,0.6800652374727751,0.23293672615100736,overcast,12.483658775633545
PANEL_B,thin_film,788.486163711026,west_hill,0.315650718566474,388.7893654927093,0.9183500185908993,35.51587457639432,44.79567965092165,0.6418695689776273,3.0,2.0233493449479867,0.5796395515983034,175.05596914702906,5.212728676137758,0.5594757793680211,0.8762212259588726,clear,7.871712146191716
PANEL_B,polycrystalline,302.40061596289894,east_valley,0.4084006684524921,554.4183443461982,0.421900203845913,41.36030939110356,34.26747516527772,0.9352856168003992,9.0,59.99243217421895,0.5724263025941588,54.356822668061135,12.247398190608596,0.899917745278273,0.24970262169634794,overcast,5.0
PANEL_A,polycrystalline,1141.7345298822243,north_field,0.4027631518135495,598.2711433942984,0.26352026842292464,34.47160141555686,,0.27485692715700083,4.0,38.44754812786102,0.045917033814435015,139.343931178839,10.763336426430815,0.8305986253990136,0.9416981112668914,overcast,8.134586682803725
PANEL_C,thin_film,581.1908029602469,west_hill,,518.4177818941931,0.6037220779690556,16.61397806442251,77.80406179781912,0.5253964788765882,5.0,15.223798067667687,0.5576131131355807,340.69680870321105,13.108560069510531,0.8636341486965756,0.7313011889388327,hazy,5.0410088272519085
PANEL_C,thin_film,914.4484939393951,south_station,0.5717715751676515,703.0585110686291,0.969931539872756,39.81324691360247,85.39657734250922,,2.0,35.886781374856476,0.4321884861613521,74.75794121657187,9.176339662754499,0.3998182371181821,0.5990520968281914,hazy,8.082518013211535
PANEL_A,monocrystalline,760.4582045583303,south_station,0.614522652780029,,0.7778351660161049,28.48546091576528,70.05219978446468,0.05046708917263554,0.0,13.424681161600898,0.9406167235676494,152.8924038441607,7.840085608101587,0.8197381296381885,0.4273626505355922,hazy,10.794919927417812
PANEL_B,monocrystalline,630.7744122374847,south_station,0.5484673282084135,654.7342568156384,0.8267742498431626,33.571195825118544,85.60703265968118,0.4598322963957099,5.0,27.769349124427666,0.07487949886268297,35.60726376660613,9.154024949797133,0.3423784414101433,0.6840117915199796,clear,8.775113964373
PANEL_C,thin_film,438.18570559956197,east_valley,0.15266269443522518,869.5780294920635,0.3862991000467404,9.913945443254693,12.0082140679634,0.5327566693171895,9.0,15.188969958187649,0.3315871004640968,112.261926178704,8.975037793768266,0.12204593058203228,0.1659015367868737,overcast,9.807327211663997
PANEL_B,polycrystalline,1018.112546774591,east_valley,0.20774823969588585,642.6729845962066,0.6519860811843694,,88.62281735866405,0.9902595032028727,5.0,13.58924795297275,,198.0078110740323,0.16405419487763917,0.3175782511949554,0.8748828927557726,hazy,8.644908355236545
PANEL_A,polycrystalline,890.8511754660492,east_valley,0.34343346009854436,878.9380412726846,0.25332904748568164,,89.5900736065024,0.32196785968515984,4.0,4.5886785719329115,0.30158429230202366,95.15602748164689,,0.06438830312464283,0.8514345427682607,partly_cloudy,11.104817273070172
PANEL_C,thin_film,1153.052072201641,east_valley,0.13548249433293003,581.6756259042069,0.029968875667423456,26.256322453903547,34.78408370677063,0.007069025229159975,2.0,47.655392207325995,0.3670868925792845,52.29955835068486,13.504171232810151,0.8889956536005146,0.5159860414411694,hazy,10.502400106506396
PANEL_A,polycrystalline,460.08513613644635,west_hill,0.47593378260958474,688.014924430899,0.07511432682013208,26.387940172225413,56.42036831428051,0.8625052303850199,7.0,,0.37395809761771903,,0.9578217264291672,0.6329770289249863,0.04638914971298036,hazy,8.316623381476681
PANEL_C,monocrystalline,963.4990754317053,north_field,0.5152955458007813,754.9766413970357,0.6990358504781887,20.662170041270542,15.422074369307266,0.5681702092602654,4.0,3.6377301131750506,0.7717491977713057,,4.659124707747195,0.5462885104806884,0.4264927018485495,overcast,11.6250371558767
PANEL_B,monocrystalline,600.3445182163753,north_field,0.23415866408593877,758.6114314715126,0.7452194082658417,44.80115370140963,63.44020996624596,0.045871547322060224,1.0,30.669949676435564,0.30743590973508894,355.7445847854912,4.251133585900038,0.5020205160986302,0.26825463240899916,clear,11.64267238870264
PANEL_A,polycrystalline,893.4615790631674,south_station,0.4921938875780151,385.80922860937375,,14.786991487767086,88.15952903922401,0.30860558989822984,6.0,57.773478190205566,0.6170083170106584,355.6591454264226,5.402739646865816,0.9667874323190643,0.9268545506184415,hazy,7.039431897550361
PANEL_B,thin_film,,west_hill,0.7251643669290058,448.99287922688575,0.9545283553255931,38.27618788943469,14.586015433499346,0.11988057616035563,,54.84039302627074,0.04624704078328268,273.80382467591767,,0.4729230360070431,0.5435221328593669,partly_cloudy,10.375940942532974
PANEL_B,polycrystalline,995.1582527154319,east_valley,0.9337362386675517,426.2680865553924,0.26934493299218265,6.253506066320247,77.96637061671507,0.07034202344042495,,36.29514699262022,0.16542970628557319,331.09544950422827,7.268894144745895,0.34714693333398716,0.4269671509372588,clear,14.628220150007671
PANEL_B,thin_film,406.9531519486293,south_station,0.53251047445579,669.9655648520446,0.5966310034224331,30.87812877745577,19.34707415738062,0.5480827567356983,3.0,4.721659973589705,0.05250800910963327,76.92050734786748,14.065718052950519,0.7128313653738494,0.14390419461884785,partly_cloudy,7.716074938738563
PANEL_A,polycrystalline,462.50964091259897,east_valley,0.12904336287549323,921.0954820405946,0.9018956750881237,12.559396268219928,58.85970243968237,0.5091206884112272,9.0,23.448647548393282,0.2662571259337819,28.67486739458164,10.789275456719754,0.2521701776225659,0.14971086543308454,hazy,10.259925681157135
PANEL_C,monocrystalline,772.8660039668526,north_field,0.5522271467851704,499.02544635203833,,24.227521718637025,27.758940847884006,0.20854234834265184,10.0,54.185110274117456,0.03384830869657085,107.38501342598315,1.04343624948456,0.6499286991910878,0.6768621700525267,overcast,9.87157449646992
PANEL_A,monocrystalline,914.0128012482679,north_field,0.1796143045573355,743.1407799324227,0.4199983085573159,10.342416604583589,29.320373434067044,0.27198556162563214,10.0,41.571779411909404,0.9589465566145007,84.7467220746665,3.25177261059019,0.6276794821046424,0.3136041579814841,overcast,13.221086424123895
PANEL_A,polycrystalline,703.0441163645629,south_station,0.8062859744418099,842.7178178769822,0.7751050805803632,19.580177062963443,62.03610009166106,0.749682176660289,3.0,50.6682275832655,0.9797499245305883,269.5455787080534,0.8534559575691752,0.553095717117207,0.030085048094099842,clear,11.048067476952808
PANEL_A,thin_film,692.4107867153718,north_field,0.08234862134389964,746.4991896351942,0.29854333852663917,21.622114095312966,,0.1283042189011877,,54.88112649753313,0.0019541522401567146,326.965279472854,0.21782008351644122,0.26989218257350944,0.003106704085836909,hazy,12.870659314647517
PANEL_B,polycrystalline,905.0212594968588,north_field,0.8390781771894993,397.6523923126327,0.8939404013066629,10.303696026328106,48.083491189684096,0.8557746133107712,1.0,6.784983810290539,0.5729756589163083,194.0252942197096,12.67185415589562,0.0031790390673558377,0.3701801602258483,partly_cloudy,12.997440901224609
PANEL_C,thin_film,289.81935346107326,east_valley,0.9535462474208913,361.89539772465747,0.48815868186674805,37.038427498316786,,0.9193507808118144,2.0,14.138578757072649,0.5756297058604718,116.98648102630213,0.364937951224219,0.176329795756913,0.7993587739838589,hazy,5.0
PANEL_C,polycrystalline,253.90461639847754,west_hill,0.7916193619232242,653.3971212907084,0.46286023107940877,8.844813523401118,50.37394845382235,0.4380587474172627,2.0,46.86606693578327,0.43284398124012924,211.85454560024968,4.0335199617401845,0.5592827403310093,0.32794151675898553,partly_cloudy,7.191893062859818
PANEL_B,thin_film,753.2374528854947,south_station,0.8956870076556118,432.4128521947879,0.9495830444495219,6.802671270948553,33.48735886607355,0.677687823317354,5.0,19.659624056655943,0.7591051965493698,356.4269095682217,8.37995427942401,0.23509543210625206,0.44307681303865365,overcast,9.560119801256494
PANEL_B,polycrystalline,318.2381757262633,south_station,0.8355877225181867,520.4794177637916,0.8747962934489074,39.507744782276404,72.20199607120033,0.9865204401769921,1.0,17.585810938209292,0.465826011682849,175.0681608485869,,0.6196103121941381,0.7530790693340855,hazy,5.0
PANEL_B,monocrystalline,593.0387859948754,west_hill,0.15775411559595398,356.64412547925247,0.8240312870822087,,47.866948841675274,0.6630446271418374,0.0,42.08733262639176,0.6368630479977413,345.7585307344572,5.601721462337897,0.16614214203983257,0.9942953129994965,clear,6.981645671394245
PANEL_C,polycrystalline,536.3266123304779,west_hill,0.1738929067890006,647.7825206328863,0.5184957817603982,7.406342651627056,11.58974624241453,0.6568855013528823,5.0,12.447557415748074,0.6299307908463952,112.38330400721284,6.788923926102154,0.5184977801803696,0.42094401331826026,partly_cloudy,9.362423621179905
PANEL_B,monocrystalline,234.78498085873406,south_station,0.21260642727620083,461.4028920405936,0.8833962009858753,,69.31575784937641,0.7523393066373092,0.0,52.2940510298308,0.8773112272796713,168.67491393715025,4.533107051366357,0.573499529451036,0.40670892470409536,hazy,5.0
PANEL_C,monocrystalline,785.29564038226,east_valley,0.5584006889264675,851.6830843615148,0.27991253433524244,37.73096952748249,18.566822371553968,0.3816598695784581,10.0,43.89484453069724,0.5403008156620931,5.020033123052814,13.507160453068076,0.56102260721471,0.9446020291257674,overcast,7.393050330516202
PANEL_A,polycrystalline,629.6014141676469,north_field,0.5143781231445309,,0.16217469537056706,29.189462537021775,71.69904925079788,0.645892254699615,6.0,13.30860909902525,0.7719558997213899,254.21143436666725,7.29402564554939,0.059755618699443125,0.44678290397140175,partly_cloudy,10.1890675202102
PANEL_B,polycrystalline,402.287941872538,south_station,0.8504562449857302,637.0167214275086,0.9609808168996606,40.22774874861487,,,7.0,4.327654106388583,0.6464946270750993,9.398201146835966,3.9421311089382933,,0.46308812443925673,partly_cloudy,5.0
PANEL_A,thin_film,,east_valley,0.23352996236763213,560.2029565538758,0.9476926185185699,,41.37010949353766,0.6370140416037426,8.0,34.04009689050268,0.6274850489936453,271.9573926999697,0.088619922141146,0.22911905251947218,0.27600756881054944,hazy,11.618133466183954
PANEL_A,monocrystalline,565.2169551339853,north_field,0.41243657452135607,425.23824708045754,,40.41382285550688,68.65288340732201,0.9375204822996376,1.0,19.720696939982403,0.08392920415866734,167.74004870374904,0.9397731022332828,0.6462947990293307,0.009435281202190171,overcast,8.935785231314648
PANEL_B,polycrystalline,1132.018151324728,south_station,0.3313596517246592,745.0672417401662,0.545275606601166,8.712165913007151,43.205778626435745,0.6418431808795088,7.0,0.26079504126451436,0.20177925223543247,,2.1341823993577207,0.5487549027634788,0.3327083487523713,overcast,11.211037924997816
PANEL_C,thin_film,1029.9223129834904,west_hill,0.5783107305376813,853.0423960982636,0.7925477888532776,7.577580190658253,49.02503287498851,0.3753194326491138,7.0,41.57655497289789,0.8846329132031481,133.9365867129727,11.944149410560644,0.6490254952085581,0.7553452702898504,overcast,9.124570764913964
PANEL_B,thin_film,692.7604239990901,west_hill,0.18948140273081326,843.073507563709,0.45360836507431657,21.478836769909442,80.58528079442485,0.724609334156487,1.0,41.386421735142896,0.33435172955210934,,11.298521538348373,0.10063389776908727,0.4880561305533494,hazy,9.12149670273209
PANEL_A,thin_film,326.0063866336738,south_station,,755.3330069151943,,16.820668993156147,25.91755036863517,0.2526432486736663,2.0,57.840742961207006,0.1628746331774884,292.0368264961691,12.361221268311164,0.1312580159863862,0.7232178624666918,clear,7.439014157898226
PANEL_A,thin_film,,north_field,0.8314227466318924,730.4704935493717,0.6907018716627424,42.42138489849084,58.80360413038989,0.15318942946485048,,52.6569509556048,0.7906563208702695,3.8190273329925484,13.039322863533084,0.005910420044662912,0.4633848249854591,hazy,12.201384362742917
PANEL_C,monocrystalline,265.7902420164253,east_valley,0.5269293106708222,850.7317408687827,0.7227603781623088,12.839575590730629,22.387357464858077,0.7049044607316718,1.0,6.065281140399259,0.8076066290678863,176.8384459588141,3.530841765902626,0.15879395759152615,0.07832357659337585,clear,9.54827169751108
PANEL_C,monocrystalline,650.5540480989268,south_station,0.9429482646952114,540.5771815309309,0.5526173993781199,12.22749333428196,77.54065563003647,0.12542418536729394,5.0,9.092809952893273,0.5178077273995135,134.25953241666662,9.335284143514954,0.26043874450198345,,overcast,13.611206146245689
PANEL_B,monocrystalline,,west_hill,0.8001689208884799,422.78262762328535,0.08077128643663156,12.459657355714446,41.339375850846295,0.4066454019724042,6.0,,0.009520724577740114,27.529206208464675,10.130154783809946,0.12059546317127134,0.8315278191410542,hazy,6.449283819748273
PANEL_A,thin_film,500.4098587867969,west_hill,0.7013860487411337,385.6679588663303,0.880208328720947,39.488465153995364,89.84280125528025,,5.0,58.96590639117663,0.9621012691160791,,2.7398777453095087,0.8297148803607899,0.7208623493891706,partly_cloudy,6.318006773529453
PANEL_A,thin_film,1013.954783801723,east_valley,0.6996734103996725,492.8169840582775,0.6307411404499594,9.645876037896777,82.80954241973048,0.3514457042341771,4.0,27.252302789794626,0.6382449766876608,167.68602768025065,4.57090316976631,0.9806770199263117,0.008199022023997582,clear,13.496386327001185
PANEL_A,monocrystalline,999.5573771991859,west_hill,0.36574917810145546,402.4740740507965,0.6136509783724244,21.02335168482115,17.736776321736983,0.7117299264209875,9.0,51.863178956152424,0.5453268323075029,160.6974473592245,10.73837652266402,,0.8621638743924104,overcast,7.803701101780413
PANEL_B,thin_film,335.7375312609139,west_hill,0.19527476850561598,694.5937832154634,,35.526118973648934,,0.9778859400814418,5.0,56.9107393396872,0.6195529104701174,6.466170967116498,2.2583389407271657,0.872344168708288,0.5469303213592105,clear,5.0
PANEL_B,monocrystalline,690.10208199843,west_hill,0.05658215897525121,908.9932243197471,0.8909834761550145,11.180792580623189,63.7488436660166,0.8026432270264638,1.0,18.622835770735453,0.0659374301696316,179.33283273522906,5.835451641061881,0.39406443444814143,,hazy,6.2696818939275385
PANEL_A,polycrystalline,368.52127608247815,south_station,0.44713150038936544,493.6334329647234,0.6618011515774667,22.45196965959193,51.655453185685815,0.589887359538947,10.0,21.401304801185773,0.32342309836077654,185.69569969892757,,0.07016691999273117,0.6919338476275081,clear,7.817464299888782
PANEL_B,thin_film,295.4626786998284,east_valley,0.8997880013929239,795.8063501200215,0.717466480600287,18.933756548819876,23.417952560759083,0.7555485244305615,6.0,43.904591936511224,0.9684376697214668,134.18979789699623,1.0033017069552985,0.11618306205160212,0.7309865125207747,hazy,5.262012780595191
PANEL_B,thin_film,947.0540820893273,east_valley,,376.0200156278496,0.31313888509078025,33.80801463692772,13.466085636110794,0.12428426914548185,9.0,,0.1570362357485624,98.54557640424795,3.3637594407054614,0.5390589959382973,0.002924541838900674,hazy,12.824912991697506
PANEL_B,polycrystalline,412.1972555164029,east_valley,0.022464113458892876,456.5680474938724,0.5868541645673985,32.067769362151935,43.99265892513968,0.8073180708286497,1.0,46.26785393009258,0.40069488118686347,138.6723984655398,8.244285532949673,0.5707359698275508,0.9119316767717672,partly_cloudy,5.0
PANEL_A,thin_film,476.7800814657747,west_hill,0.3400312026441149,496.088722902897,0.22368239118076783,10.358829056585229,36.26579933488414,0.4448562806026035,9.0,2.880707345719733,0.025456243800761502,59.40653464401435,2.6072528897962415,0.5065061097354125,0.34416324551955213,overcast,7.588138343011882
PANEL_C,polycrystalline,808.5381209133158,west_hill,,576.5217187340083,0.57042977035577,15.379368520951559,60.89702298338739,,0.0,7.61222545729157,0.6373452239003784,207.03129677723402,10.211230438382296,0.8441295724671193,0.42629204972599244,partly_cloudy,12.027423073538833
PANEL_C,thin_film,1159.7521044003565,south_station,0.6403802828140961,414.20188331875096,0.2926170558678899,25.062357165566326,76.1310805017171,,0.0,29.307153056159397,0.394246557668367,221.04941353152137,4.460324365118597,0.7498138967862099,,overcast,8.840640888227485
PANEL_A,monocrystalline,,west_hill,0.9455286589798267,418.03153627993106,0.6180972871796347,37.7998818283172,83.9848814923356,0.9773190343666446,7.0,45.667490478297985,0.1916325525590764,300.14737680617776,4.2765238672515755,0.6839931275886051,0.0432402657270442,clear,12.750901198787624
PANEL_A,polycrystalline,682.0148928923041,west_hill,0.13118789975537815,739.2709420953197,0.7432963855825995,30.273034086611077,67.18835194664167,0.1668153630120469,9.0,24.596749917938936,0.10798929153158265,56.53007788742171,8.19690657706507,0.8142729003800298,0.3823720158965279,clear,10.292896517626023
PANEL_C,monocrystalline,935.9748710048278,south_station,0.30195017641459676,433.0037010841444,0.5114964318324425,34.157155977308506,59.05503551429249,0.2862844682968092,6.0,59.787236281214454,0.41091318659745824,278.0459443314439,2.129106304984524,0.28861075452822404,0.9434184324309066,partly_cloudy,10.74742309556873
PANEL_B,thin_film,228.6101435992352,north_field,0.8695970985269842,848.8413772446786,0.16146708580659153,44.73410663866842,89.75075513872898,0.7258126122607038,1.0,3.4397777799710627,0.11328088625193011,302.4205743941684,12.585393636176462,0.2519485202326587,0.028285156306776527,partly_cloudy,7.9904031820679196
PANEL_B,monocrystalline,,west_hill,0.0869958225406402,865.3443214834026,0.6168941575914187,6.8267074883631285,60.73524681226509,0.17240427267607716,5.0,58.048533180772225,0.23446611643126514,252.5571854799663,8.949946305171096,0.5654515962037412,0.02922426036655701,partly_cloudy,10.590485186502343
PANEL_A,thin_film,,west_hill,0.6757334502639705,350.188671172308,0.24436356760898148,8.988625874483667,20.175722700217396,0.6718596809296017,3.0,47.99845300783736,0.36392590429497773,299.4291831077682,8.571903057893662,0.08182763810449789,0.6499090233613398,overcast,11.166732580942703
PANEL_B,polycrystalline,445.1260044545075,north_field,0.400660041921058,856.6444062801013,0.2672112672152951,34.58553793674894,45.256660509352365,0.14712522847279264,6.0,18.238404460355504,0.13802797328710548,318.91629580201777,5.3168030242012,0.6501954779300726,0.5019128972087206,clear,9.408909650184858
PANEL_A,polycrystalline,564.0110553484528,east_valley,0.6864880682561506,703.0643994652444,,29.384805847737972,33.73468820534134,0.8029520724029315,8.0,30.25199650897261,0.8659830191366955,103.6364073914375,13.169561216381112,0.16411713387525884,0.14824873405191163,hazy,9.836118951602739
PANEL_A,thin_film,757.2476120782569,west_hill,0.4720092275726361,885.151537966882,0.7531293245307178,27.190674257887647,25.687173324086867,0.10555176547834222,3.0,10.52571128053248,0.1724739324665009,57.03501804142766,2.743095243542993,0.197745058484028,0.33423082485515,partly_cloudy,12.21947248578022
PANEL_A,thin_film,666.0341195000369,west_hill,0.9947287692291529,583.9753661258567,0.3255364718635172,17.883880311802443,11.651868061496993,0.8573235854064909,5.0,32.95066263549788,0.813989136622128,2.3982956338742234,8.305962700223908,0.1531458318802571,0.9102837673004537,clear,7.1267184791455245
PANEL_A,thin_film,388.1483485465556,south_station,0.20959788312818783,627.8728151577595,0.2994781044759133,6.015763215207266,10.458658472533884,0.6277773170159129,8.0,48.28659638430309,0.5706566478708242,111.29774663612037,10.583822651263201,0.7345208765007425,0.7538905455799627,clear,7.141725855944654
PANEL_B,thin_film,453.87754830565467,west_hill,0.2521189641034901,908.4571418245862,0.2652235659425074,9.171854450214902,79.38375293825337,0.8959202792059642,,37.28495381304653,0.10232258521615134,37.15351132246396,13.636097677054948,0.8587574262346316,0.32347213260411845,partly_cloudy,6.9598721122058835
PANEL_C,thin_film,583.3605191350371,north_field,0.8125587638361638,355.69484514787933,0.8176857218668017,25.12760334543597,32.69029310203278,0.5908326056125937,3.0,21.021394698538636,0.007051427841111679,340.9843684432039,2.8903267712165555,0.6887290512654236,0.8032005211160945,hazy,6.046073243764093
PANEL_B,thin_film,966.345725285428,west_hill,0.5423936502500714,356.9357541310571,0.20257029493123102,44.20131312160735,17.920992482764262,0.6805394989447431,3.0,42.788213840994295,,47.26764302712781,7.011897276047368,0.5905646406786714,,overcast,8.77351923124943
PANEL_C,polycrystalline,205.89694003678676,north_field,0.5846183516438875,,0.32929961780858186,35.300024553886566,84.03067802412104,0.8872914090785653,1.0,45.57437200496517,0.9444316510994469,174.14073641516921,3.1810315466520835,0.3458889231304215,0.9084450303525806,hazy,5.0
PANEL_B,monocrystalline,583.0628121344673,east_valley,0.9111421535577872,529.8625943125378,,28.724628971996612,26.365444191975726,0.22437439566132056,6.0,,0.5220770605439206,129.14103792417887,10.475790054706568,0.7584595574835945,0.014905986548962247,hazy,10.986041384076213
PANEL_C,monocrystalline,593.3504265636626,east_valley,0.8775355770433512,447.3187902522891,0.3412554364502187,8.448760576601826,30.94881801210753,0.1667238549876936,5.0,28.55587163822405,0.10363430748404179,280.98800194158673,3.979764967747996,,0.16919606049498692,overcast,10.241133996697691
PANEL_B,monocrystalline,602.7012862319639,north_field,0.0946515104020379,487.029181024357,0.7635438540797427,28.53077983657252,32.3311802145117,0.8999971712799312,10.0,49.27887678326115,0.3229250607716645,78.00433119529134,6.536788283209878,0.8937295356718382,0.37789701552852584,clear,8.928028654332937
PANEL_B,monocrystalline,250.55570953738976,west_hill,0.5115030223878058,697.4250708893861,0.11406096163524515,18.559125510176088,46.568686584088574,0.8035067421577864,2.0,12.273335129279255,0.99382179205194,14.893833060464615,,0.18577273176867903,0.42707401782506693,hazy,6.48615067527468
PANEL_A,thin_film,296.73295035256035,south_station,0.8515507775127957,862.560279474593,0.4848133054267868,18.392114212188684,42.57636641190736,0.29503592580326565,3.0,1.1415558824479133,0.5509813377793387,179.0117384716887,1.251304495546629,0.6920663978364721,0.10761979305450797,partly_cloudy,9.329381256184112
PANEL_A,polycrystalline,699.9079566958077,east_valley,,889.9064448875349,0.10533189726930037,9.227850301044018,68.23658430749187,0.5914150711103652,3.0,31.41218864423174,0.2619944144610806,4.393962165752314,8.782412803456724,0.4787235116250643,,overcast,9.577481005136546
PANEL_C,polycrystalline,1130.3069129868882,north_field,0.7037027526438026,563.1672103325776,,7.70941054873604,45.3502374738349,0.7812925068043827,6.0,4.994964324224636,0.6110062715159015,294.29079781806035,8.22281665232385,0.980867093501289,0.3917892841087075,overcast,10.236794275302774
PANEL_A,polycrystalline,322.34575115732605,south_station,0.4591213409705521,399.8581419084085,0.9601733333993763,16.526454310264363,51.03004814537077,0.5783130643818003,7.0,16.53109310074906,0.42133604335857455,205.55056800720862,3.0226871262322264,0.09270046936708443,0.02619542044857137,hazy,9.973048281598949
PANEL_A,polycrystalline,293.7983349590499,north_field,0.4530016810206092,693.5748033163939,0.7677302911655928,7.7103674228163,39.13411287030377,,3.0,34.556446008298465,0.38233279250927177,71.71367630895159,3.159337860380513,0.19895167911305045,0.2933838816078036,overcast,9.896146011025607
PANEL_A,thin_film,309.6118079986772,east_valley,0.3063601030410258,415.435917386127,0.4451284442929503,7.294092685696452,56.5047280005125,0.753273397148654,6.0,18.225046950950826,0.10802641617067288,341.8759184719135,9.414314150573968,0.471544995542047,0.5397636277388592,clear,5.046187264684448
